cycle_nodes,cycle_edges,vorticity
"Nalbandian D.,Ancic M.,Berdych T.,Nalbandian D.","(Nalbandian D.,Ancic M.);(Ancic M.,Berdych T.);(Berdych T.,Nalbandian D.)",-1.7763568394002505e-15
"Vanek J.,Roddick A.,Costa A.,Sanguinetti D.,Vanek J.","(Vanek J.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Sanguinetti D.);(Sanguinetti D.,Vanek J.)",-1.7763568394002505e-15
"Pavel A.,Agassi A.,Lopez F.,Ancic M.,Roddick A.,Costa A.,Andreev I.,Pavel A.","(Pavel A.,Agassi A.);(Agassi A.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Andreev I.);(Andreev I.,Pavel A.)",-1.7763568394002505e-15
"Youzhny M.,Roddick A.,Ancic M.,Monfils G.,Youzhny M.","(Youzhny M.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Monfils G.);(Monfils G.,Youzhny M.)",-1.7763568394002505e-15
"Saulnier C.,Ancic M.,Srichaphan P.,Goldstein P.,Saulnier C.","(Saulnier C.,Ancic M.);(Ancic M.,Srichaphan P.);(Srichaphan P.,Goldstein P.);(Goldstein P.,Saulnier C.)",1.7763568394002505e-15
"Ljubicic I.,Costa A.,Roddick A.,Ancic M.,Ljubicic I.","(Ljubicic I.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Ljubicic I.)",1.7763568394002505e-15
"Ljubicic I.,Costa A.,Roddick A.,Horna L.,Ljubicic I.","(Ljubicic I.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Horna L.);(Horna L.,Ljubicic I.)",1.7763568394002505e-15
"Stepanek R.,Ancic M.,Lopez F.,Soderling R.,Stepanek R.","(Stepanek R.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Soderling R.);(Soderling R.,Stepanek R.)",1.7763568394002505e-15
"Phau B.,Ancic M.,Roddick A.,Novak J.,Phau B.","(Phau B.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Novak J.);(Novak J.,Phau B.)",1.7763568394002505e-15
"Puerta M.,Zabaleta M.,Lopez F.,Ancic M.,Roddick A.,Horna L.,Puerta M.","(Puerta M.,Zabaleta M.);(Zabaleta M.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Horna L.);(Horna L.,Puerta M.)",1.7763568394002505e-15
"Ljubicic I.,Costa A.,Roddick A.,Ancic M.,Gonzalez F.,Ljubicic I.","(Ljubicic I.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Gonzalez F.);(Gonzalez F.,Ljubicic I.)",1.7763568394002505e-15
"Johansson J.,Lopez F.,Zabaleta M.,Calatrava A.,Johansson J.","(Johansson J.,Lopez F.);(Lopez F.,Zabaleta M.);(Zabaleta M.,Calatrava A.);(Calatrava A.,Johansson J.)",1.7763568394002505e-15
"Karlovic I.,Lopez F.,Zabaleta M.,Garcia-Lopez G.,Karlovic I.","(Karlovic I.,Lopez F.);(Lopez F.,Zabaleta M.);(Zabaleta M.,Garcia-Lopez G.);(Garcia-Lopez G.,Karlovic I.)",1.7763568394002505e-15
"Gonzalez F.,Ancic M.,Acasuso J.,Gonzalez F.","(Gonzalez F.,Ancic M.);(Ancic M.,Acasuso J.);(Acasuso J.,Gonzalez F.)",1.7763568394002505e-15
"Stepanek R.,Ancic M.,Lopez F.,Grosjean S.,Stepanek R.","(Stepanek R.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Grosjean S.);(Grosjean S.,Stepanek R.)",1.7763568394002505e-15
"Hewitt L.,Ancic M.,Srichaphan P.,Calleri A.,Hewitt L.","(Hewitt L.,Ancic M.);(Ancic M.,Srichaphan P.);(Srichaphan P.,Calleri A.);(Calleri A.,Hewitt L.)",1.7763568394002505e-15
"Ferrer D.,Costa A.,Roddick A.,Ancic M.,Srichaphan P.,Calleri A.,Ferrer D.","(Ferrer D.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Srichaphan P.);(Srichaphan P.,Calleri A.);(Calleri A.,Ferrer D.)",1.7763568394002505e-15
"Muller G.,Zabaleta M.,Lopez F.,Ancic M.,Roddick A.,Horna L.,Muller G.","(Muller G.,Zabaleta M.);(Zabaleta M.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Horna L.);(Horna L.,Muller G.)",1.7763568394002505e-15
"Spadea V.,Costa A.,Roddick A.,Ancic M.,Srichaphan P.,Goldstein P.,Spadea V.","(Spadea V.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Srichaphan P.);(Srichaphan P.,Goldstein P.);(Goldstein P.,Spadea V.)",1.7763568394002505e-15
"Davydenko N.,Costa A.,Roddick A.,Ancic M.,Acasuso J.,Davydenko N.","(Davydenko N.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Acasuso J.);(Acasuso J.,Davydenko N.)",1.7763568394002505e-15
"Seppi A.,Nieminen J.,Srichaphan P.,Ancic M.,Lopez F.,Agassi A.,Pavel A.,Seppi A.","(Seppi A.,Nieminen J.);(Nieminen J.,Srichaphan P.);(Srichaphan P.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Agassi A.);(Agassi A.,Pavel A.);(Pavel A.,Seppi A.)",1.7763568394002505e-15
"Gaudio G.,Costa A.,Roddick A.,Ancic M.,Lopez F.,Ferrero J.C.,Gaudio G.","(Gaudio G.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Ferrero J.C.);(Ferrero J.C.,Gaudio G.)",1.7763568394002505e-15
"Ljubicic I.,Costa A.,Roddick A.,Ancic M.,Lopez F.,Johansson J.,Ljubicic I.","(Ljubicic I.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Johansson J.);(Johansson J.,Ljubicic I.)",1.7763568394002505e-15
"Massu N.,Costa A.,Roddick A.,Ancic M.,Baghdatis M.,Minar I.,Hanescu V.,Behrend T.,Massu N.","(Massu N.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Baghdatis M.);(Baghdatis M.,Minar I.);(Minar I.,Hanescu V.);(Hanescu V.,Behrend T.);(Behrend T.,Massu N.)",1.7763568394002505e-15
"Stepanek R.,Ancic M.,Lopez F.,Agassi A.,Schuettler R.,Stepanek R.","(Stepanek R.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Agassi A.);(Agassi A.,Schuettler R.);(Schuettler R.,Stepanek R.)",1.7763568394002505e-15
"Puerta M.,Zabaleta M.,Lopez F.,Agassi A.,Pavel A.,Puerta M.","(Puerta M.,Zabaleta M.);(Zabaleta M.,Lopez F.);(Lopez F.,Agassi A.);(Agassi A.,Pavel A.);(Pavel A.,Puerta M.)",1.7763568394002505e-15
"Youzhny M.,Roddick A.,Ancic M.,Lopez F.,Soderling R.,Vik R.,Youzhny M.","(Youzhny M.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Soderling R.);(Soderling R.,Vik R.);(Vik R.,Youzhny M.)",1.7763568394002505e-15
"Srichaphan P.,Ancic M.,Roddick A.,Costa A.,Sanguinetti D.,Srichaphan P.","(Srichaphan P.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Sanguinetti D.);(Sanguinetti D.,Srichaphan P.)",-1.3322676295501878e-15
"Federer R.,Ancic M.,Berdych T.,Federer R.","(Federer R.,Ancic M.);(Ancic M.,Berdych T.);(Berdych T.,Federer R.)",-1.3322676295501878e-15
"Mirnyi M.,Costa A.,Roddick A.,Ancic M.,Hewitt L.,Mirnyi M.","(Mirnyi M.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Hewitt L.);(Hewitt L.,Mirnyi M.)",1.3322676295501878e-15
"Wawrinka S.,Santoro F.,Lopez F.,Zabaleta M.,Puerta M.,Wawrinka S.","(Wawrinka S.,Santoro F.);(Santoro F.,Lopez F.);(Lopez F.,Zabaleta M.);(Zabaleta M.,Puerta M.);(Puerta M.,Wawrinka S.)",-1.1102230246251565e-15
"Henman T.,Ancic M.,Roddick A.,Costa A.,Davydenko N.,Henman T.","(Henman T.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Davydenko N.);(Davydenko N.,Henman T.)",-8.881784197001252e-16
"Carlsen K.,Lopez F.,Ancic M.,Arthurs W.,Canas G.,Carlsen K.","(Carlsen K.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Arthurs W.);(Arthurs W.,Canas G.);(Canas G.,Carlsen K.)",-8.881784197001252e-16
"Haas T.,Ancic M.,Roddick A.,Costa A.,Davydenko N.,Haas T.","(Haas T.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Davydenko N.);(Davydenko N.,Haas T.)",-8.881784197001252e-16
"Safin M.,Ancic M.,Rochus O.,Safin M.","(Safin M.,Ancic M.);(Ancic M.,Rochus O.);(Rochus O.,Safin M.)",-8.881784197001252e-16
"Pavel A.,Agassi A.,Lopez F.,Ancic M.,Nalbandian D.,Pavel A.","(Pavel A.,Agassi A.);(Agassi A.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Nalbandian D.);(Nalbandian D.,Pavel A.)",-8.881784197001252e-16
"Mantilla F.,Llodra M.,Costa A.,Gaudio G.,Mantilla F.","(Mantilla F.,Llodra M.);(Llodra M.,Costa A.);(Costa A.,Gaudio G.);(Gaudio G.,Mantilla F.)",-8.881784197001252e-16
"Saulnier C.,Ancic M.,Rochus O.,Saulnier C.","(Saulnier C.,Ancic M.);(Ancic M.,Rochus O.);(Rochus O.,Saulnier C.)",-8.881784197001252e-16
"Rochus O.,Ancic M.,Beck K.,Rochus O.","(Rochus O.,Ancic M.);(Ancic M.,Beck K.);(Beck K.,Rochus O.)",-8.881784197001252e-16
"Youzhny M.,Roddick A.,Ancic M.,Coria G.,Youzhny M.","(Youzhny M.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Coria G.);(Coria G.,Youzhny M.)",-8.881784197001252e-16
"Ferrero J.C.,Lopez F.,Ancic M.,Roddick A.,Costa A.,Andreev I.,Ferrero J.C.","(Ferrero J.C.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Andreev I.);(Andreev I.,Ferrero J.C.)",-8.881784197001252e-16
"Seppi A.,Nieminen J.,Srichaphan P.,Ancic M.,Roddick A.,Costa A.,Sanguinetti D.,Seppi A.","(Seppi A.,Nieminen J.);(Nieminen J.,Srichaphan P.);(Srichaphan P.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Sanguinetti D.);(Sanguinetti D.,Seppi A.)",-8.881784197001252e-16
"Starace P.,Lopez F.,Zabaleta M.,Calatrava A.,Starace P.","(Starace P.,Lopez F.);(Lopez F.,Zabaleta M.);(Zabaleta M.,Calatrava A.);(Calatrava A.,Starace P.)",-8.881784197001252e-16
"Monfils G.,Ancic M.,Hernych J.,Clement A.,Monfils G.","(Monfils G.,Ancic M.);(Ancic M.,Hernych J.);(Hernych J.,Clement A.);(Clement A.,Monfils G.)",-8.881784197001252e-16
"Nalbandian D.,Ancic M.,Roddick A.,Costa A.,Ferrer D.,Nalbandian D.","(Nalbandian D.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Ferrer D.);(Ferrer D.,Nalbandian D.)",-8.881784197001252e-16
"Hewitt L.,Ancic M.,Roddick A.,Costa A.,Davydenko N.,Hewitt L.","(Hewitt L.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Davydenko N.);(Davydenko N.,Hewitt L.)",-8.881784197001252e-16
"Srichaphan P.,Ancic M.,Lopez F.,Carlsen K.,Srichaphan P.","(Srichaphan P.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Carlsen K.);(Carlsen K.,Srichaphan P.)",-8.881784197001252e-16
"Mello R.,Ancic M.,Berdych T.,Mello R.","(Mello R.,Ancic M.);(Ancic M.,Berdych T.);(Berdych T.,Mello R.)",-8.881784197001252e-16
"Schuettler R.,Agassi A.,Lopez F.,Ancic M.,Roddick A.,Costa A.,Sanguinetti D.,Schuettler R.","(Schuettler R.,Agassi A.);(Agassi A.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Sanguinetti D.);(Sanguinetti D.,Schuettler R.)",-8.881784197001252e-16
"Schuettler R.,Agassi A.,Lopez F.,Ancic M.,Arthurs W.,Canas G.,Schuettler R.","(Schuettler R.,Agassi A.);(Agassi A.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Arthurs W.);(Arthurs W.,Canas G.);(Canas G.,Schuettler R.)",-8.881784197001252e-16
"Vanek J.,Roddick A.,Costa A.,Gaudio G.,Vanek J.","(Vanek J.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Gaudio G.);(Gaudio G.,Vanek J.)",-8.881784197001252e-16
"Schuettler R.,Agassi A.,Lopez F.,Zabaleta M.,Puerta M.,Schuettler R.","(Schuettler R.,Agassi A.);(Agassi A.,Lopez F.);(Lopez F.,Zabaleta M.);(Zabaleta M.,Puerta M.);(Puerta M.,Schuettler R.)",-8.881784197001252e-16
"Federer R.,Ancic M.,Roddick A.,Costa A.,Davydenko N.,Federer R.","(Federer R.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Davydenko N.);(Davydenko N.,Federer R.)",-8.881784197001252e-16
"Youzhny M.,Roddick A.,Ancic M.,Moodie W.,Youzhny M.","(Youzhny M.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Moodie W.);(Moodie W.,Youzhny M.)",-8.881784197001252e-16
"Mirnyi M.,Costa A.,Roddick A.,Ancic M.,Baghdatis M.,Minar I.,Hanescu V.,Nadal R.,Gimelstob J.,Mirnyi M.","(Mirnyi M.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Baghdatis M.);(Baghdatis M.,Minar I.);(Minar I.,Hanescu V.);(Hanescu V.,Nadal R.);(Nadal R.,Gimelstob J.);(Gimelstob J.,Mirnyi M.)",-8.881784197001252e-16
"Rochus C.,Srichaphan P.,Ancic M.,Roddick A.,Costa A.,Gaudio G.,Rochus C.","(Rochus C.,Srichaphan P.);(Srichaphan P.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Gaudio G.);(Gaudio G.,Rochus C.)",-8.881784197001252e-16
"Gasquet R.,Ancic M.,Beck K.,Gasquet R.","(Gasquet R.,Ancic M.);(Ancic M.,Beck K.);(Beck K.,Gasquet R.)",-8.881784197001252e-16
"Mello R.,Ancic M.,Roddick A.,Costa A.,Davydenko N.,Mello R.","(Mello R.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Davydenko N.);(Davydenko N.,Mello R.)",-8.881784197001252e-16
"Martin A.,Zabaleta M.,Lopez F.,Soderling R.,Kohlschreiber P.,Lisnard J.R.,Martin A.","(Martin A.,Zabaleta M.);(Zabaleta M.,Lopez F.);(Lopez F.,Soderling R.);(Soderling R.,Kohlschreiber P.);(Kohlschreiber P.,Lisnard J.R.);(Lisnard J.R.,Martin A.)",-8.881784197001252e-16
"Robredo T.,Minar I.,Baghdatis M.,Ancic M.,Roddick A.,Costa A.,Davydenko N.,Robredo T.","(Robredo T.,Minar I.);(Minar I.,Baghdatis M.);(Baghdatis M.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Davydenko N.);(Davydenko N.,Robredo T.)",-8.881784197001252e-16
"Montanes A.,Lopez F.,Ancic M.,Roddick A.,Costa A.,Andreev I.,Montanes A.","(Montanes A.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Andreev I.);(Andreev I.,Montanes A.)",-8.881784197001252e-16
"Youzhny M.,Roddick A.,Costa A.,Gaudio G.,Youzhny M.","(Youzhny M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Gaudio G.);(Gaudio G.,Youzhny M.)",-8.881784197001252e-16
"Saulnier C.,Ancic M.,Hrbaty D.,Saulnier C.","(Saulnier C.,Ancic M.);(Ancic M.,Hrbaty D.);(Hrbaty D.,Saulnier C.)",-8.881784197001252e-16
"Carlsen K.,Lopez F.,Ancic M.,Bjorkman J.,Carlsen K.","(Carlsen K.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Bjorkman J.);(Bjorkman J.,Carlsen K.)",-8.881784197001252e-16
"Spadea V.,Costa A.,Roddick A.,Ancic M.,Lopez F.,Santoro F.,Spadea V.","(Spadea V.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Santoro F.);(Santoro F.,Spadea V.)",8.881784197001252e-16
"Rochus O.,Ancic M.,Hernych J.,Rochus O.","(Rochus O.,Ancic M.);(Ancic M.,Hernych J.);(Hernych J.,Rochus O.)",8.881784197001252e-16
"Muller G.,Zabaleta M.,Lopez F.,Grosjean S.,Muller G.","(Muller G.,Zabaleta M.);(Zabaleta M.,Lopez F.);(Lopez F.,Grosjean S.);(Grosjean S.,Muller G.)",8.881784197001252e-16
"Gonzalez F.,Ancic M.,Federer R.,Gonzalez F.","(Gonzalez F.,Ancic M.);(Ancic M.,Federer R.);(Federer R.,Gonzalez F.)",8.881784197001252e-16
"Moodie W.,Ancic M.,Roddick A.,Horna L.,Moodie W.","(Moodie W.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Horna L.);(Horna L.,Moodie W.)",8.881784197001252e-16
"Nadal R.,Hanescu V.,Minar I.,Baghdatis M.,Ancic M.,Berdych T.,Nadal R.","(Nadal R.,Hanescu V.);(Hanescu V.,Minar I.);(Minar I.,Baghdatis M.);(Baghdatis M.,Ancic M.);(Ancic M.,Berdych T.);(Berdych T.,Nadal R.)",8.881784197001252e-16
"Coria G.,Ancic M.,Lopez F.,Agassi A.,Coria G.","(Coria G.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Agassi A.);(Agassi A.,Coria G.)",8.881784197001252e-16
"Nadal R.,Hanescu V.,Minar I.,Baghdatis M.,Ancic M.,Mello R.,Nadal R.","(Nadal R.,Hanescu V.);(Hanescu V.,Minar I.);(Minar I.,Baghdatis M.);(Baghdatis M.,Ancic M.);(Ancic M.,Mello R.);(Mello R.,Nadal R.)",8.881784197001252e-16
"Stepanek R.,Ancic M.,Roddick A.,Horna L.,Stepanek R.","(Stepanek R.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Horna L.);(Horna L.,Stepanek R.)",8.881784197001252e-16
"Hrbaty D.,Ancic M.,Gasquet R.,Hrbaty D.","(Hrbaty D.,Ancic M.);(Ancic M.,Gasquet R.);(Gasquet R.,Hrbaty D.)",8.881784197001252e-16
"Coria G.,Ancic M.,Lopez F.,Carlsen K.,Coria G.","(Coria G.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Carlsen K.);(Carlsen K.,Coria G.)",8.881784197001252e-16
"Johansson T.,Lopez F.,Soderling R.,Chela J.I.,Johansson T.","(Johansson T.,Lopez F.);(Lopez F.,Soderling R.);(Soderling R.,Chela J.I.);(Chela J.I.,Johansson T.)",8.881784197001252e-16
"Saulnier C.,Ancic M.,Lopez F.,Agassi A.,Pavel A.,Saulnier C.","(Saulnier C.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Agassi A.);(Agassi A.,Pavel A.);(Pavel A.,Saulnier C.)",8.881784197001252e-16
"Rochus O.,Ancic M.,Federer R.,Rochus O.","(Rochus O.,Ancic M.);(Ancic M.,Federer R.);(Federer R.,Rochus O.)",8.881784197001252e-16
"Verdasco F.,Costa A.,Roddick A.,Ancic M.,Baghdatis M.,Minar I.,Hanescu V.,Nadal R.,Verdasco F.","(Verdasco F.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Baghdatis M.);(Baghdatis M.,Minar I.);(Minar I.,Hanescu V.);(Hanescu V.,Nadal R.);(Nadal R.,Verdasco F.)",8.881784197001252e-16
"Dent T.,Ancic M.,Baghdatis M.,Minar I.,Hanescu V.,Behrend T.,Dent T.","(Dent T.,Ancic M.);(Ancic M.,Baghdatis M.);(Baghdatis M.,Minar I.);(Minar I.,Hanescu V.);(Hanescu V.,Behrend T.);(Behrend T.,Dent T.)",8.881784197001252e-16
"Muller G.,Zabaleta M.,Lopez F.,Johansson T.,Muller G.","(Muller G.,Zabaleta M.);(Zabaleta M.,Lopez F.);(Lopez F.,Johansson T.);(Johansson T.,Muller G.)",8.881784197001252e-16
"Carlsen K.,Lopez F.,Agassi A.,Carlsen K.","(Carlsen K.,Lopez F.);(Lopez F.,Agassi A.);(Agassi A.,Carlsen K.)",8.881784197001252e-16
"Moya C.,Zabaleta M.,Lopez F.,Johansson T.,Moya C.","(Moya C.,Zabaleta M.);(Zabaleta M.,Lopez F.);(Lopez F.,Johansson T.);(Johansson T.,Moya C.)",8.881784197001252e-16
"Spadea V.,Costa A.,Roddick A.,Ancic M.,Lopez F.,Johansson T.,Spadea V.","(Spadea V.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Johansson T.);(Johansson T.,Spadea V.)",8.881784197001252e-16
"Stepanek R.,Ancic M.,Lopez F.,Karlovic I.,Stepanek R.","(Stepanek R.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Karlovic I.);(Karlovic I.,Stepanek R.)",8.881784197001252e-16
"Safin M.,Ancic M.,Roddick A.,Novak J.,Safin M.","(Safin M.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Novak J.);(Novak J.,Safin M.)",8.881784197001252e-16
"Nadal R.,Hanescu V.,Minar I.,Baghdatis M.,Ancic M.,Acasuso J.,Nadal R.","(Nadal R.,Hanescu V.);(Hanescu V.,Minar I.);(Minar I.,Baghdatis M.);(Baghdatis M.,Ancic M.);(Ancic M.,Acasuso J.);(Acasuso J.,Nadal R.)",8.881784197001252e-16
"Berdych T.,Ancic M.,Lopez F.,Agassi A.,Berdych T.","(Berdych T.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Agassi A.);(Agassi A.,Berdych T.)",8.881784197001252e-16
"Monfils G.,Ancic M.,Beck K.,Monfils G.","(Monfils G.,Ancic M.);(Ancic M.,Beck K.);(Beck K.,Monfils G.)",-4.440892098500626e-16
"Gonzalez F.,Ancic M.,Baghdatis M.,Gonzalez F.","(Gonzalez F.,Ancic M.);(Ancic M.,Baghdatis M.);(Baghdatis M.,Gonzalez F.)",-4.440892098500626e-16
"Llodra M.,Costa A.,Roddick A.,Ancic M.,Gonzalez F.,Llodra M.","(Llodra M.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Gonzalez F.);(Gonzalez F.,Llodra M.)",4.440892098500626e-16
"Massu N.,Costa A.,Roddick A.,Ancic M.,Gasquet R.,Massu N.","(Massu N.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Gasquet R.);(Gasquet R.,Massu N.)",4.440892098500626e-16
"Gasquet R.,Ancic M.,Federer R.,Gasquet R.","(Gasquet R.,Ancic M.);(Ancic M.,Federer R.);(Federer R.,Gasquet R.)",4.440892098500626e-16
"Ferrer D.,Costa A.,Andreev I.,Ferrer D.","(Ferrer D.,Costa A.);(Costa A.,Andreev I.);(Andreev I.,Ferrer D.)",-2.220446049250313e-16
"Mirnyi M.,Costa A.,Roddick A.,Ancic M.,Bjorkman J.,Mirnyi M.","(Mirnyi M.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Bjorkman J.);(Bjorkman J.,Mirnyi M.)",0.0
"Karlovic I.,Lopez F.,Ancic M.,Hrbaty D.,Karlovic I.","(Karlovic I.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Hrbaty D.);(Hrbaty D.,Karlovic I.)",0.0
"Spadea V.,Costa A.,Ljubicic I.,Spadea V.","(Spadea V.,Costa A.);(Costa A.,Ljubicic I.);(Ljubicic I.,Spadea V.)",0.0
"Nalbandian D.,Ancic M.,Lopez F.,Karlovic I.,Nalbandian D.","(Nalbandian D.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Karlovic I.);(Karlovic I.,Nalbandian D.)",0.0
"Malisse X.,Lopez F.,Ancic M.,Lee H.T.,Malisse X.","(Malisse X.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Lee H.T.);(Lee H.T.,Malisse X.)",0.0
"Srichaphan P.,Ancic M.,Roddick A.,Horna L.,Srichaphan P.","(Srichaphan P.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Horna L.);(Horna L.,Srichaphan P.)",0.0
"Nalbandian D.,Ancic M.,Gasquet R.,Nalbandian D.","(Nalbandian D.,Ancic M.);(Ancic M.,Gasquet R.);(Gasquet R.,Nalbandian D.)",0.0
"Melzer J.,Roddick A.,Ancic M.,Berdych T.,Melzer J.","(Melzer J.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Berdych T.);(Berdych T.,Melzer J.)",0.0
"Srichaphan P.,Ancic M.,Roddick A.,Costa A.,Davydenko N.,Srichaphan P.","(Srichaphan P.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Davydenko N.);(Davydenko N.,Srichaphan P.)",0.0
"Rusedski G.,Ancic M.,Lopez F.,Johansson T.,Rusedski G.","(Rusedski G.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Johansson T.);(Johansson T.,Rusedski G.)",0.0
"Puerta M.,Zabaleta M.,Lopez F.,Malisse X.,Puerta M.","(Puerta M.,Zabaleta M.);(Zabaleta M.,Lopez F.);(Lopez F.,Malisse X.);(Malisse X.,Puerta M.)",0.0
"Arthurs W.,Ancic M.,Lopez F.,Agassi A.,Arthurs W.","(Arthurs W.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Agassi A.);(Agassi A.,Arthurs W.)",0.0
"Nadal R.,Hanescu V.,Minar I.,Baghdatis M.,Ancic M.,Hrbaty D.,Nadal R.","(Nadal R.,Hanescu V.);(Hanescu V.,Minar I.);(Minar I.,Baghdatis M.);(Baghdatis M.,Ancic M.);(Ancic M.,Hrbaty D.);(Hrbaty D.,Nadal R.)",0.0
"Wessels P.,Srichaphan P.,Ancic M.,Mello R.,Wessels P.","(Wessels P.,Srichaphan P.);(Srichaphan P.,Ancic M.);(Ancic M.,Mello R.);(Mello R.,Wessels P.)",0.0
"Gonzalez F.,Ancic M.,Roddick A.,Costa A.,Gaudio G.,Gonzalez F.","(Gonzalez F.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Gaudio G.);(Gaudio G.,Gonzalez F.)",0.0
"Hrbaty D.,Ancic M.,Roddick A.,Horna L.,Hrbaty D.","(Hrbaty D.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Horna L.);(Horna L.,Hrbaty D.)",0.0
"Youzhny M.,Roddick A.,Ancic M.,Saulnier C.,Youzhny M.","(Youzhny M.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Saulnier C.);(Saulnier C.,Youzhny M.)",0.0
