cycle_nodes,cycle_edges,vorticity
"Simon G.,Golubev A.,Gimeno-Traver D.,Beck A.,Robert S.,Roddick A.,Simon G.","(Simon G.,Golubev A.);(Golubev A.,Gimeno-Traver D.);(Gimeno-Traver D.,Beck A.);(Beck A.,Robert S.);(Robert S.,Roddick A.);(Roddick A.,Simon G.)",20.0
"Monaco J.,Gimeno-Traver D.,Beck A.,Robert S.,Lopez F.,Del Potro J.M.,Russell M.,Odesnik W.,Berdych T.,Luczak P.,Monaco J.","(Monaco J.,Gimeno-Traver D.);(Gimeno-Traver D.,Beck A.);(Beck A.,Robert S.);(Robert S.,Lopez F.);(Lopez F.,Del Potro J.M.);(Del Potro J.M.,Russell M.);(Russell M.,Odesnik W.);(Odesnik W.,Berdych T.);(Berdych T.,Luczak P.);(Luczak P.,Monaco J.)",20.0
"Blake J.,Del Potro J.M.,Lopez F.,Robert S.,Seppi A.,Fischer M.,Bellucci T.,Blake J.","(Blake J.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Seppi A.);(Seppi A.,Fischer M.);(Fischer M.,Bellucci T.);(Bellucci T.,Blake J.)",20.0
"Mathieu P.H.,Berdych T.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Mathieu P.H.","(Mathieu P.H.,Berdych T.);(Berdych T.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Mathieu P.H.)",20.0
"Phau B.,Berankis R.,Verdasco F.,Robert S.,Beck A.,Gimeno-Traver D.,Gasquet R.,Chela J.I.,Phau B.","(Phau B.,Berankis R.);(Berankis R.,Verdasco F.);(Verdasco F.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Gasquet R.);(Gasquet R.,Chela J.I.);(Chela J.I.,Phau B.)",20.0
"Recouderc L.,Brown D.,Robert S.,Llodra M.,Witten J.,Baghdatis M.,Recouderc L.","(Recouderc L.,Brown D.);(Brown D.,Robert S.);(Robert S.,Llodra M.);(Llodra M.,Witten J.);(Witten J.,Baghdatis M.);(Baghdatis M.,Recouderc L.)",20.0
"Robredo T.,Golubev A.,Gimeno-Traver D.,Beck A.,Robert S.,Montanes A.,Robredo T.","(Robredo T.,Golubev A.);(Golubev A.,Gimeno-Traver D.);(Gimeno-Traver D.,Beck A.);(Beck A.,Robert S.);(Robert S.,Montanes A.);(Montanes A.,Robredo T.)",20.0
"Mayer F.,Del Potro J.M.,Lopez F.,Robert S.,Serra F.,Federer R.,Mayer F.","(Mayer F.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Serra F.);(Serra F.,Federer R.);(Federer R.,Mayer F.)",20.0
"Robredo T.,Golubev A.,Gimeno-Traver D.,Beck A.,Robert S.,Istomin D.,Robredo T.","(Robredo T.,Golubev A.);(Golubev A.,Gimeno-Traver D.);(Gimeno-Traver D.,Beck A.);(Beck A.,Robert S.);(Robert S.,Istomin D.);(Istomin D.,Robredo T.)",20.0
"Nieminen J.,Gimeno-Traver D.,Beck A.,Robert S.,Berrer M.,Nieminen J.","(Nieminen J.,Gimeno-Traver D.);(Gimeno-Traver D.,Beck A.);(Beck A.,Robert S.);(Robert S.,Berrer M.);(Berrer M.,Nieminen J.)",20.0
"Wawrinka S.,Kukushkin M.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Istomin D.,Wawrinka S.","(Wawrinka S.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Istomin D.);(Istomin D.,Wawrinka S.)",20.0
"Monaco J.,Gimeno-Traver D.,Beck A.,Robert S.,Serra F.,Massu N.,Monaco J.","(Monaco J.,Gimeno-Traver D.);(Gimeno-Traver D.,Beck A.);(Beck A.,Robert S.);(Robert S.,Serra F.);(Serra F.,Massu N.);(Massu N.,Monaco J.)",20.0
"Roddick A.,Robert S.,Beck A.,Gimeno-Traver D.,Schuettler R.,Gulbis E.,Roddick A.","(Roddick A.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Schuettler R.);(Schuettler R.,Gulbis E.);(Gulbis E.,Roddick A.)",20.0
"Petzschner P.,Robert S.,Serra F.,Lacko L.,Petzschner P.","(Petzschner P.,Robert S.);(Robert S.,Serra F.);(Serra F.,Lacko L.);(Lacko L.,Petzschner P.)",20.0
"Granollers M.,Golubev A.,Gimeno-Traver D.,Beck A.,Robert S.,Lopez F.,Del Potro J.M.,Cilic M.,Granollers M.","(Granollers M.,Golubev A.);(Golubev A.,Gimeno-Traver D.);(Gimeno-Traver D.,Beck A.);(Beck A.,Robert S.);(Robert S.,Lopez F.);(Lopez F.,Del Potro J.M.);(Del Potro J.M.,Cilic M.);(Cilic M.,Granollers M.)",20.0
"Marrero D.,Martin A.,Kukushkin M.,Odesnik W.,Berdych T.,Luczak P.,Marrero D.","(Marrero D.,Martin A.);(Martin A.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Berdych T.);(Berdych T.,Luczak P.);(Luczak P.,Marrero D.)",20.0
"Ilhan M.,Bellucci T.,Fischer M.,Seppi A.,Robert S.,Beck A.,Gimeno-Traver D.,Garcia-Lopez G.,Ilhan M.","(Ilhan M.,Bellucci T.);(Bellucci T.,Fischer M.);(Fischer M.,Seppi A.);(Seppi A.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Garcia-Lopez G.);(Garcia-Lopez G.,Ilhan M.)",20.0
"Junqueira D.,Granollers M.,Golubev A.,Gimeno-Traver D.,Beck A.,Robert S.,Serra F.,Lacko L.,Meffert D.,Ferrero J.C.,Junqueira D.","(Junqueira D.,Granollers M.);(Granollers M.,Golubev A.);(Golubev A.,Gimeno-Traver D.);(Gimeno-Traver D.,Beck A.);(Beck A.,Robert S.);(Robert S.,Serra F.);(Serra F.,Lacko L.);(Lacko L.,Meffert D.);(Meffert D.,Ferrero J.C.);(Ferrero J.C.,Junqueira D.)",20.0
"Malisse X.,Odesnik W.,Berdych T.,Brands D.,Malisse X.","(Malisse X.,Odesnik W.);(Odesnik W.,Berdych T.);(Berdych T.,Brands D.);(Brands D.,Malisse X.)",20.0
"Tipsarevic J.,Kukushkin M.,Odesnik W.,Russell M.,Del Potro J.M.,Mayer F.,Tipsarevic J.","(Tipsarevic J.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Mayer F.);(Mayer F.,Tipsarevic J.)",20.0
"Monfils G.,Robert S.,Serra F.,Federer R.,Monfils G.","(Monfils G.,Robert S.);(Robert S.,Serra F.);(Serra F.,Federer R.);(Federer R.,Monfils G.)",20.0
"Melzer J.,Berankis R.,Verdasco F.,Robert S.,Berrer M.,Haider-Maurer A.,Melzer J.","(Melzer J.,Berankis R.);(Berankis R.,Verdasco F.);(Verdasco F.,Robert S.);(Robert S.,Berrer M.);(Berrer M.,Haider-Maurer A.);(Haider-Maurer A.,Melzer J.)",20.0
"Mayer F.,Del Potro J.M.,Lopez F.,Robert S.,Beck A.,Hajek J.,Mayer F.","(Mayer F.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Beck A.);(Beck A.,Hajek J.);(Hajek J.,Mayer F.)",20.0
"Monaco J.,Gimeno-Traver D.,Beck A.,Robert S.,Lopez F.,Del Potro J.M.,Blake J.,Kubot L.,Monaco J.","(Monaco J.,Gimeno-Traver D.);(Gimeno-Traver D.,Beck A.);(Beck A.,Robert S.);(Robert S.,Lopez F.);(Lopez F.,Del Potro J.M.);(Del Potro J.M.,Blake J.);(Blake J.,Kubot L.);(Kubot L.,Monaco J.)",20.0
"Robredo T.,Golubev A.,Gimeno-Traver D.,Beck A.,Robert S.,Llodra M.,Witten J.,Baghdatis M.,Robredo T.","(Robredo T.,Golubev A.);(Golubev A.,Gimeno-Traver D.);(Gimeno-Traver D.,Beck A.);(Beck A.,Robert S.);(Robert S.,Llodra M.);(Llodra M.,Witten J.);(Witten J.,Baghdatis M.);(Baghdatis M.,Robredo T.)",20.0
"Soderling R.,Gimeno-Traver D.,Gasquet R.,Chela J.I.,Soderling R.","(Soderling R.,Gimeno-Traver D.);(Gimeno-Traver D.,Gasquet R.);(Gasquet R.,Chela J.I.);(Chela J.I.,Soderling R.)",20.0
"Soderling R.,Gimeno-Traver D.,Schuettler R.,Gulbis E.,Soderling R.","(Soderling R.,Gimeno-Traver D.);(Gimeno-Traver D.,Schuettler R.);(Schuettler R.,Gulbis E.);(Gulbis E.,Soderling R.)",20.0
"Wawrinka S.,Kukushkin M.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Beck A.,Gimeno-Traver D.,Nalbandian D.,Wawrinka S.","(Wawrinka S.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Nalbandian D.);(Nalbandian D.,Wawrinka S.)",20.0
"Isner J.,Golubev A.,Gimeno-Traver D.,Beck A.,Robert S.,Davydenko N.,Isner J.","(Isner J.,Golubev A.);(Golubev A.,Gimeno-Traver D.);(Gimeno-Traver D.,Beck A.);(Beck A.,Robert S.);(Robert S.,Davydenko N.);(Davydenko N.,Isner J.)",20.0
"Troicki V.,Kukushkin M.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Beck A.,Gimeno-Traver D.,Djokovic N.,Troicki V.","(Troicki V.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Djokovic N.);(Djokovic N.,Troicki V.)",20.0
"Querrey S.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Levine J.,Querrey S.","(Querrey S.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Levine J.);(Levine J.,Querrey S.)",20.0
"Soderling R.,Gimeno-Traver D.,Beck A.,Robert S.,Berrer M.,Haider-Maurer A.,Soderling R.","(Soderling R.,Gimeno-Traver D.);(Gimeno-Traver D.,Beck A.);(Beck A.,Robert S.);(Robert S.,Berrer M.);(Berrer M.,Haider-Maurer A.);(Haider-Maurer A.,Soderling R.)",20.0
"Marchenko I.,Kukushkin M.,Nadal R.,Bolelli S.,Marchenko I.","(Marchenko I.,Kukushkin M.);(Kukushkin M.,Nadal R.);(Nadal R.,Bolelli S.);(Bolelli S.,Marchenko I.)",20.0
"Fish M.,Golubev A.,Gimeno-Traver D.,Beck A.,Robert S.,Verdasco F.,Berankis R.,Ball C.,Fish M.","(Fish M.,Golubev A.);(Golubev A.,Gimeno-Traver D.);(Gimeno-Traver D.,Beck A.);(Beck A.,Robert S.);(Robert S.,Verdasco F.);(Verdasco F.,Berankis R.);(Berankis R.,Ball C.);(Ball C.,Fish M.)",20.0
"Verdasco F.,Robert S.,Serra F.,Benneteau J.,Verdasco F.","(Verdasco F.,Robert S.);(Robert S.,Serra F.);(Serra F.,Benneteau J.);(Benneteau J.,Verdasco F.)",20.0
"Troicki V.,Kukushkin M.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Petzschner P.,Troicki V.","(Troicki V.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Petzschner P.);(Petzschner P.,Troicki V.)",20.0
"Sweeting R.,Berankis R.,Verdasco F.,Robert S.,Beck A.,Gimeno-Traver D.,Gasquet R.,Chela J.I.,Sweeting R.","(Sweeting R.,Berankis R.);(Berankis R.,Verdasco F.);(Verdasco F.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Gasquet R.);(Gasquet R.,Chela J.I.);(Chela J.I.,Sweeting R.)",20.0
"Soderling R.,Gimeno-Traver D.,Beck A.,Robert S.,Serra F.,Benneteau J.,Soderling R.","(Soderling R.,Gimeno-Traver D.);(Gimeno-Traver D.,Beck A.);(Beck A.,Robert S.);(Robert S.,Serra F.);(Serra F.,Benneteau J.);(Benneteau J.,Soderling R.)",20.0
"Kohlschreiber P.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Serra F.,Federer R.,Kohlschreiber P.","(Kohlschreiber P.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Serra F.);(Serra F.,Federer R.);(Federer R.,Kohlschreiber P.)",20.0
"Monaco J.,Gimeno-Traver D.,Beck A.,Robert S.,Verdasco F.,Berankis R.,Melzer J.,Monaco J.","(Monaco J.,Gimeno-Traver D.);(Gimeno-Traver D.,Beck A.);(Beck A.,Robert S.);(Robert S.,Verdasco F.);(Verdasco F.,Berankis R.);(Berankis R.,Melzer J.);(Melzer J.,Monaco J.)",20.0
"Isner J.,Golubev A.,Gimeno-Traver D.,Gasquet R.,Isner J.","(Isner J.,Golubev A.);(Golubev A.,Gimeno-Traver D.);(Gimeno-Traver D.,Gasquet R.);(Gasquet R.,Isner J.)",20.0
"Berdych T.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Llodra M.,Witten J.,Baghdatis M.,Berdych T.","(Berdych T.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Llodra M.);(Llodra M.,Witten J.);(Witten J.,Baghdatis M.);(Baghdatis M.,Berdych T.)",20.0
"Brands D.,Berdych T.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Llodra M.,Witten J.,Baghdatis M.,Brands D.","(Brands D.,Berdych T.);(Berdych T.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Llodra M.);(Llodra M.,Witten J.);(Witten J.,Baghdatis M.);(Baghdatis M.,Brands D.)",20.0
"Troicki V.,Kukushkin M.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Beck A.,Gimeno-Traver D.,Chiudinelli M.,Troicki V.","(Troicki V.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Chiudinelli M.);(Chiudinelli M.,Troicki V.)",20.0
"Monfils G.,Robert S.,Beck A.,Gimeno-Traver D.,Schuettler R.,Dent T.,Monfils G.","(Monfils G.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Schuettler R.);(Schuettler R.,Dent T.);(Dent T.,Monfils G.)",20.0
"Fognini F.,Ferrer D.,Robert S.,Davydenko N.,Fognini F.","(Fognini F.,Ferrer D.);(Ferrer D.,Robert S.);(Robert S.,Davydenko N.);(Davydenko N.,Fognini F.)",20.0
"Roger-Vasselin E.,Berdych T.,Odesnik W.,Russell M.,Del Potro J.M.,Rochus O.,Roger-Vasselin E.","(Roger-Vasselin E.,Berdych T.);(Berdych T.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Rochus O.);(Rochus O.,Roger-Vasselin E.)",20.0
"Ferrer D.,Robert S.,Serra F.,Federer R.,Ferrer D.","(Ferrer D.,Robert S.);(Robert S.,Serra F.);(Serra F.,Federer R.);(Federer R.,Ferrer D.)",20.0
"Llodra M.,Robert S.,Beck A.,Gimeno-Traver D.,Schuettler R.,Dolgopolov O.,Llodra M.","(Llodra M.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Schuettler R.);(Schuettler R.,Dolgopolov O.);(Dolgopolov O.,Llodra M.)",20.0
"Garcia-Lopez G.,Gimeno-Traver D.,Beck A.,Robert S.,Serra F.,Benneteau J.,Garcia-Lopez G.","(Garcia-Lopez G.,Gimeno-Traver D.);(Gimeno-Traver D.,Beck A.);(Beck A.,Robert S.);(Robert S.,Serra F.);(Serra F.,Benneteau J.);(Benneteau J.,Garcia-Lopez G.)",20.0
"Troicki V.,Kukushkin M.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Beck A.,Gimeno-Traver D.,Nalbandian D.,Troicki V.","(Troicki V.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Nalbandian D.);(Nalbandian D.,Troicki V.)",20.0
"Lu Y.H.,Golubev A.,Gimeno-Traver D.,Djokovic N.,Lu Y.H.","(Lu Y.H.,Golubev A.);(Golubev A.,Gimeno-Traver D.);(Gimeno-Traver D.,Djokovic N.);(Djokovic N.,Lu Y.H.)",20.0
"Soderling R.,Gimeno-Traver D.,Schuettler R.,Dent T.,Soderling R.","(Soderling R.,Gimeno-Traver D.);(Gimeno-Traver D.,Schuettler R.);(Schuettler R.,Dent T.);(Dent T.,Soderling R.)",20.0
"Stepanek R.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Monfils G.,Stepanek R.","(Stepanek R.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Monfils G.);(Monfils G.,Stepanek R.)",20.0
"Gimeno-Traver D.,Beck A.,Robert S.,Davydenko N.,Gimeno-Traver D.","(Gimeno-Traver D.,Beck A.);(Beck A.,Robert S.);(Robert S.,Davydenko N.);(Davydenko N.,Gimeno-Traver D.)",20.0
"Nadal R.,Kukushkin M.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Beck A.,Gimeno-Traver D.,Garcia-Lopez G.,Nadal R.","(Nadal R.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Garcia-Lopez G.);(Garcia-Lopez G.,Nadal R.)",20.0
"Reister J.,Serra F.,Robert S.,Lopez F.,Reister J.","(Reister J.,Serra F.);(Serra F.,Robert S.);(Robert S.,Lopez F.);(Lopez F.,Reister J.)",20.0
"Hewitt L.,Beck A.,Robert S.,Serra F.,Federer R.,Hewitt L.","(Hewitt L.,Beck A.);(Beck A.,Robert S.);(Robert S.,Serra F.);(Serra F.,Federer R.);(Federer R.,Hewitt L.)",20.0
"Petzschner P.,Robert S.,Serra F.,Benneteau J.,Petzschner P.","(Petzschner P.,Robert S.);(Robert S.,Serra F.);(Serra F.,Benneteau J.);(Benneteau J.,Petzschner P.)",20.0
"Wawrinka S.,Kukushkin M.,Odesnik W.,Querrey S.,Wawrinka S.","(Wawrinka S.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Querrey S.);(Querrey S.,Wawrinka S.)",20.0
"Roger-Vasselin E.,Berdych T.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Llodra M.,Roger-Vasselin E.","(Roger-Vasselin E.,Berdych T.);(Berdych T.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Llodra M.);(Llodra M.,Roger-Vasselin E.)",20.0
"Monfils G.,Robert S.,Beck A.,Gimeno-Traver D.,Schuettler R.,Devvarman S.,Monfils G.","(Monfils G.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Schuettler R.);(Schuettler R.,Devvarman S.);(Devvarman S.,Monfils G.)",20.0
"Nishikori K.,Gasquet R.,Gimeno-Traver D.,Beck A.,Robert S.,Lopez F.,Del Potro J.M.,Cilic M.,Nishikori K.","(Nishikori K.,Gasquet R.);(Gasquet R.,Gimeno-Traver D.);(Gimeno-Traver D.,Beck A.);(Beck A.,Robert S.);(Robert S.,Lopez F.);(Lopez F.,Del Potro J.M.);(Del Potro J.M.,Cilic M.);(Cilic M.,Nishikori K.)",20.0
"Querrey S.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Beck A.,Gimeno-Traver D.,Gasquet R.,Chela J.I.,Querrey S.","(Querrey S.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Gasquet R.);(Gasquet R.,Chela J.I.);(Chela J.I.,Querrey S.)",20.0
"Stakhovsky S.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Beck A.,Gimeno-Traver D.,Schuettler R.,Dolgopolov O.,Stakhovsky S.","(Stakhovsky S.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Schuettler R.);(Schuettler R.,Dolgopolov O.);(Dolgopolov O.,Stakhovsky S.)",20.0
"Mahut N.,Gasquet R.,Gimeno-Traver D.,Beck A.,Robert S.,Lopez F.,Del Potro J.M.,Russell M.,Odesnik W.,Falla A.,Mahut N.","(Mahut N.,Gasquet R.);(Gasquet R.,Gimeno-Traver D.);(Gimeno-Traver D.,Beck A.);(Beck A.,Robert S.);(Robert S.,Lopez F.);(Lopez F.,Del Potro J.M.);(Del Potro J.M.,Russell M.);(Russell M.,Odesnik W.);(Odesnik W.,Falla A.);(Falla A.,Mahut N.)",-19.999999999999996
"Rochus C.,Federer R.,Serra F.,Robert S.,Beck A.,Gimeno-Traver D.,Golubev A.,Isner J.,Rochus C.","(Rochus C.,Federer R.);(Federer R.,Serra F.);(Serra F.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Golubev A.);(Golubev A.,Isner J.);(Isner J.,Rochus C.)",-19.999999999999996
"Seppi A.,Robert S.,Beck A.,Gimeno-Traver D.,Golubev A.,Gonzalez M.,Seppi A.","(Seppi A.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Golubev A.);(Golubev A.,Gonzalez M.);(Gonzalez M.,Seppi A.)",-19.999999999999996
"Patience O.,Robert S.,Lopez F.,Del Potro J.M.,Russell M.,Odesnik W.,Kukushkin M.,De Bakker T.,Patience O.","(Patience O.,Robert S.);(Robert S.,Lopez F.);(Lopez F.,Del Potro J.M.);(Del Potro J.M.,Russell M.);(Russell M.,Odesnik W.);(Odesnik W.,Kukushkin M.);(Kukushkin M.,De Bakker T.);(De Bakker T.,Patience O.)",-19.999999999999996
"Robredo T.,Golubev A.,Lu Y.H.,Przysiezny M.,Robredo T.","(Robredo T.,Golubev A.);(Golubev A.,Lu Y.H.);(Lu Y.H.,Przysiezny M.);(Przysiezny M.,Robredo T.)",-19.999999999999996
"Lacko L.,Serra F.,Robert S.,Beck A.,Gimeno-Traver D.,Garcia-Lopez G.,Lacko L.","(Lacko L.,Serra F.);(Serra F.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Garcia-Lopez G.);(Garcia-Lopez G.,Lacko L.)",-19.999999999999996
"Ouanna J.,Levy H.,Bellucci T.,Fischer M.,Seppi A.,Robert S.,Beck A.,Gimeno-Traver D.,Golubev A.,Isner J.,Ouanna J.","(Ouanna J.,Levy H.);(Levy H.,Bellucci T.);(Bellucci T.,Fischer M.);(Fischer M.,Seppi A.);(Seppi A.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Golubev A.);(Golubev A.,Isner J.);(Isner J.,Ouanna J.)",-19.999999999999996
"Nalbandian D.,Gimeno-Traver D.,Golubev A.,Granollers M.,Nalbandian D.","(Nalbandian D.,Gimeno-Traver D.);(Gimeno-Traver D.,Golubev A.);(Golubev A.,Granollers M.);(Granollers M.,Nalbandian D.)",-19.999999999999996
"Tsonga J.W.,Ouanna J.,Levy H.,Bellucci T.,Fischer M.,Seppi A.,Robert S.,Lopez F.,Del Potro J.M.,Mayer F.,Tsonga J.W.","(Tsonga J.W.,Ouanna J.);(Ouanna J.,Levy H.);(Levy H.,Bellucci T.);(Bellucci T.,Fischer M.);(Fischer M.,Seppi A.);(Seppi A.,Robert S.);(Robert S.,Lopez F.);(Lopez F.,Del Potro J.M.);(Del Potro J.M.,Mayer F.);(Mayer F.,Tsonga J.W.)",-19.999999999999996
"Kubot L.,Blake J.,Del Potro J.M.,Lopez F.,Robert S.,Beck A.,Gimeno-Traver D.,Golubev A.,Granollers M.,Hernandez O.,Kubot L.","(Kubot L.,Blake J.);(Blake J.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Golubev A.);(Golubev A.,Granollers M.);(Granollers M.,Hernandez O.);(Hernandez O.,Kubot L.)",-19.999999999999996
"Young D.,Robert S.,Beck A.,Gimeno-Traver D.,Golubev A.,Simon G.,Young D.","(Young D.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Golubev A.);(Golubev A.,Simon G.);(Simon G.,Young D.)",-19.999999999999996
"Seppi A.,Robert S.,Beck A.,Gimeno-Traver D.,Golubev A.,Lu Y.H.,Seppi A.","(Seppi A.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Golubev A.);(Golubev A.,Lu Y.H.);(Lu Y.H.,Seppi A.)",-19.999999999999996
"Roddick A.,Robert S.,Lopez F.,Del Potro J.M.,Russell M.,Odesnik W.,Kukushkin M.,De Bakker T.,Roddick A.","(Roddick A.,Robert S.);(Robert S.,Lopez F.);(Lopez F.,Del Potro J.M.);(Del Potro J.M.,Russell M.);(Russell M.,Odesnik W.);(Odesnik W.,Kukushkin M.);(Kukushkin M.,De Bakker T.);(De Bakker T.,Roddick A.)",-19.999999999999996
"Phau B.,Berankis R.,Verdasco F.,Robert S.,Beck A.,Gimeno-Traver D.,Golubev A.,Anderson K.,Phau B.","(Phau B.,Berankis R.);(Berankis R.,Verdasco F.);(Verdasco F.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Golubev A.);(Golubev A.,Anderson K.);(Anderson K.,Phau B.)",-19.999999999999996
