k,Removed_Nodes,Intransitivity,Transitivity,Total,Intransitivity_Percentage,Nodes_Remaining,Edges_Remaining
2,"{Milan, Udinese}",51.758158,46.449346,69.544580,74.424431,18,153
2,"{Atalanta, Roma}",53.846219,48.303103,72.336747,74.438264,18,153
2,"{Napoli, Udinese}",52.303781,46.912292,70.259865,74.443326,18,153
2,"{Lazio, Roma}",53.832206,48.278929,72.310175,74.446240,18,153
2,"{Cagliari, Roma}",52.352313,46.899121,70.287213,74.483411,18,153
2,"{Atalanta, Torino}",53.862860,48.244727,72.310175,74.488632,18,153
2,"{Bologna, Como}",55.906589,50.070534,75.050683,74.491779,18,153
2,"{Lazio, Verona}",54.378915,48.680316,72.985201,74.506769,18,153
2,"{Como, Lazio}",54.905536,49.114374,73.667086,74.531977,18,153
2,"{Juventus, Lazio}",54.362868,48.619245,72.932519,74.538585,18,153
2,"{Atalanta, Empoli}",53.933817,48.165390,72.310175,74.586761,18,153
2,"{Genoa, Venezia}",54.428189,48.605452,72.972034,74.587737,18,153
2,"{Como, Roma}",54.979704,49.090093,73.706208,74.593044,18,153
2,"{Bologna, Torino}",55.984683,49.925493,75.012263,74.634041,18,153
2,"{Lazio, Torino}",54.453802,48.556971,72.958865,74.636307,18,153
2,"{Cagliari, Como}",53.501912,47.706561,71.682428,74.637416,18,153
2,"{Genoa, Milan}",51.888944,46.261675,69.516941,74.642157,18,153
2,"{Bologna, Venezia}",56.488589,50.357511,75.675885,74.645429,18,153
2,"{Roma, Torino}",55.019293,49.006518,73.680129,74.673177,18,153
2,"{Empoli, Udinese}",52.985657,47.191599,70.954400,74.675647,18,153
2,"{Lecce, Udinese}",52.976281,47.161392,70.927309,74.690949,18,153
2,"{Atalanta, Napoli}",52.981347,47.155700,70.927309,74.698092,18,153
2,"{Roma, Venezia}",55.553515,49.422347,74.355641,74.713248,18,153
2,"{Cagliari, Torino}",53.010101,47.143761,70.940856,74.724361,18,153
2,"{Bologna, Juventus}",55.535179,49.384612,74.316862,74.727562,18,153
2,"{Atalanta, Venezia}",54.551437,48.506723,72.998366,74.729668,18,153
2,"{Juventus, Verona}",55.099433,48.877094,73.654041,74.808431,18,153
2,"{Juventus, Roma}",54.597882,48.414761,72.972034,74.820283,18,153
2,"{Como, Verona}",55.187283,48.876279,73.719243,74.861434,18,153
2,"{Genoa, Napoli}",53.113529,47.006768,70.927309,74.884455,18,153
2,"{Como, Juventus}",56.181622,49.665091,74.986639,74.922177,18,153
2,"{Cagliari, Juventus}",53.196404,46.912960,70.927309,75.001300,18,153
2,"{Empoli, Genoa}",53.720374,47.359084,71.615371,75.012351,18,153
2,"{Roma, Verona}",54.274044,47.841980,72.350030,75.015924,18,153
2,"{Cagliari, Napoli}",52.710209,46.455167,70.259865,75.021790,18,153
2,"{Bologna, Napoli}",54.811805,48.252162,73.024688,75.059280,18,153
2,"{Lazio, Venezia}",55.285055,48.647288,73.640994,75.073749,18,153
2,"{Como, Torino}",55.826449,49.094269,74.342717,75.093366,18,153
2,"{Bologna, Verona}",55.373652,48.645285,73.706208,75.127528,18,153
2,"{Fiorentina, Inter}",53.334538,46.817472,70.967941,75.153002,18,153
2,"{Como, Venezia}",56.386027,49.471766,75.012263,75.169078,18,153
2,"{Cagliari, Venezia}",53.853303,47.248563,71.642201,75.169805,18,153
2,"{Genoa, Lecce}",53.342427,46.705729,70.900209,75.235923,18,153
2,"{Napoli, Roma}",53.940375,47.169511,71.655613,75.277251,18,153
2,"{Lecce, Roma}",54.436675,47.596321,72.310175,75.282179,18,153
2,"{Torino, Venezia}",55.969551,48.911421,74.329791,75.298949,18,153
2,"{Empoli, Lazio}",54.947162,47.997972,72.958865,75.312523,18,153
2,"{Napoli, Torino}",54.969140,48.012845,72.985201,75.315460,18,153
