k,Removed_Nodes,Intransitivity,Transitivity,Total,Intransitivity_Percentage,Nodes_Remaining,Edges_Remaining
3,"{Alaves, Leganes, Valladolid}",51.627175,37.748642,63.955650,80.723399,17,136
3,"{Barcelona, Girona, Osasuna}",55.307298,40.438492,68.514004,80.724077,17,136
3,"{Ath Madrid, Las Palmas, Real Madrid}",52.946179,38.686384,65.573884,80.742784,17,136
3,"{Girona, Sevilla, Valencia}",57.046121,41.666117,70.642234,80.753563,17,136
3,"{Barcelona, Espanol, Valladolid}",49.182880,35.897992,60.890241,80.773009,17,136
3,"{Alaves, Mallorca, Valladolid}",51.078836,37.268819,63.229838,80.782805,17,136
3,"{Leganes, Osasuna, Valladolid}",54.711147,39.914557,67.723567,80.785980,17,136
3,"{Girona, Osasuna, Sevilla}",57.620892,41.981790,71.292622,80.823079,17,136
3,"{Las Palmas, Mallorca, Valladolid}",52.991924,38.598814,65.559228,80.830609,17,136
3,"{Barcelona, Valencia, Villarreal}",53.621169,39.047465,66.332000,80.837557,17,136
3,"{Real Madrid, Sevilla, Vallecano}",52.932328,38.531159,65.471227,80.848230,17,136
3,"{Ath Bilbao, Valladolid, Vallecano}",52.299708,38.069677,64.688173,80.848948,17,136
3,"{Ath Madrid, Real Madrid, Valencia}",54.248994,39.458597,67.081549,80.870216,17,136
3,"{Mallorca, Osasuna, Valladolid}",54.221578,39.423207,67.038562,80.881177,17,136
3,"{Ath Madrid, Osasuna, Real Madrid}",54.252246,39.405386,67.052894,80.909626,17,136
3,"{Girona, Osasuna, Real Madrid}",55.437051,40.236554,68.499978,80.930028,17,136
3,"{Barcelona, Sociedad, Valladolid}",47.921470,34.774019,59.208949,80.936193,17,136
3,"{Las Palmas, Real Madrid, Sevilla}",54.251566,39.357523,67.024227,80.943218,17,136
3,"{Betis, Mallorca, Valladolid}",53.102613,38.471376,65.573884,80.981345,17,136
3,"{Mallorca, Valladolid, Vallecano}",51.806845,37.527294,63.970673,80.985305,17,136
3,"{Real Madrid, Vallecano, Villarreal}",51.828661,37.497158,63.970673,81.019409,17,136
3,"{Getafe, Real Madrid, Villarreal}",53.094012,38.408264,65.529908,81.022564,17,136
3,"{Las Palmas, Valladolid, Villarreal}",53.127743,38.386633,65.544570,81.055903,17,136
3,"{Alaves, Ath Madrid, Valladolid}",51.920001,37.473294,64.030729,81.086068,17,136
3,"{Barcelona, Mallorca, Sevilla}",53.160005,38.366995,65.559228,81.086990,17,136
3,"{Girona, Real Madrid, Valencia}",54.997310,39.664950,67.808646,81.106634,17,136
3,"{Barcelona, Mallorca, Villarreal}",51.966460,37.460178,64.060736,81.120611,17,136
3,"{Getafe, Real Madrid, Sevilla}",54.348251,39.174877,66.995547,81.122183,17,136
3,"{Celta, Girona, Valladolid}",51.952522,37.428194,64.030729,81.136859,17,136
3,"{Ath Madrid, Valladolid, Vallecano}",52.556004,37.842242,64.762403,81.152029,17,136
3,"{Girona, Mallorca, Sevilla}",54.985785,39.583943,67.751938,81.157509,17,136
3,"{Espanol, Girona, Valladolid}",51.987760,37.404931,64.045734,81.172869,17,136
3,"{Getafe, Mallorca, Valladolid}",52.573739,37.817598,64.762403,81.179414,17,136
3,"{Barcelona, Celta, Real Madrid}",49.443171,35.565660,60.906020,81.179448,17,136
3,"{Valencia, Valladolid, Vallecano}",53.782481,38.676196,66.245025,81.187199,17,136
3,"{Las Palmas, Valencia, Valladolid}",54.448059,39.109815,67.038562,81.219014,17,136
3,"{Ath Madrid, Girona, Real Madrid}",53.888357,38.702727,66.346485,81.222625,17,136
3,"{Ath Madrid, Betis, Valladolid}",53.890622,38.699572,66.346485,81.226040,17,136
3,"{Mallorca, Real Madrid, Valencia}",53.264615,38.246764,65.573884,81.228398,17,136
3,"{Barcelona, Leganes, Sevilla}",53.843570,38.640872,66.274029,81.243845,17,136
3,"{Ath Bilbao, Real Madrid, Sevilla}",53.210977,38.170608,65.485902,81.255622,17,136
3,"{Ath Madrid, Osasuna, Valladolid}",55.076817,39.505860,67.780298,81.257856,17,136
3,"{Alaves, Ath Bilbao, Valladolid}",51.343254,36.825498,63.184230,81.259601,17,136
3,"{Ath Bilbao, Betis, Valladolid}",53.251865,38.189104,65.529908,81.263452,17,136
3,"{Ath Madrid, Barcelona, Sevilla}",53.914838,38.640969,66.332000,81.280284,17,136
3,"{Barcelona, Getafe, Villarreal}",52.061873,37.275938,64.030729,81.307638,17,136
3,"{Ath Bilbao, Osasuna, Valladolid}",54.482958,38.987314,66.995547,81.323253,17,136
3,"{Barcelona, Getafe, Sevilla}",53.911176,38.571413,66.288527,81.328064,17,136
3,"{Ath Madrid, Las Palmas, Valladolid}",53.341463,38.139515,65.573884,81.345590,17,136
3,"{Barcelona, Osasuna, Sevilla}",55.747924,39.780574,68.485949,81.400529,17,136
3,"{Barcelona, Osasuna, Villarreal}",54.019927,38.443960,66.303021,81.474307,17,136
3,"{Betis, Valladolid, Villarreal}",53.429583,37.990683,65.559228,81.498188,17,136
3,"{Celta, Real Madrid, Valladolid}",49.601128,35.263380,60.858671,81.502154,17,136
3,"{Girona, Sevilla, Villarreal}",55.822379,39.676027,68.485949,81.509245,17,136
3,"{Leganes, Mallorca, Valladolid}",52.182367,37.081168,64.015720,81.514926,17,136
3,"{Alaves, Valencia, Valladolid}",53.434604,37.932992,65.529908,81.542316,17,136
3,"{Leganes, Valladolid, Villarreal}",52.812483,37.483468,64.762403,81.548060,17,136
3,"{Ath Madrid, Mallorca, Real Madrid}",52.254733,37.082915,64.075734,81.551516,17,136
3,"{Ath Bilbao, Real Madrid, Villarreal}",52.189761,37.018882,63.985692,81.564736,17,136
3,"{Osasuna, Real Madrid, Villarreal}",54.715079,38.735370,67.038562,81.617323,17,136
