k,Removed_Nodes,Intransitivity,Transitivity,Total,Intransitivity_Percentage,Nodes_Remaining,Edges_Remaining
3,"{Lens, Lille, Nantes}",55.498453,43.353176,70.424258,78.805875,15,105
3,"{Monaco, Rennes, Toulouse}",52.701672,41.153868,66.866337,78.816448,15,105
3,"{Angers, Reims, Rennes}",53.272089,41.585429,67.581532,78.826401,15,105
3,"{Angers, Monaco, Strasbourg}",56.064839,43.753722,71.117188,78.834444,15,105
3,"{Brest, Lyon, Rennes}",50.939225,39.726870,64.598985,78.854528,15,105
3,"{Angers, Nice, St Etienne}",53.300878,41.525389,67.567312,78.885599,15,105
3,"{Le Havre, Lens, Monaco}",52.715205,41.066395,66.823212,78.887566,15,105
3,"{Brest, Lyon, Monaco}",54.436659,42.404577,69.003608,78.889583,15,105
3,"{Marseille, Rennes, Strasbourg}",52.158397,40.627684,66.114348,78.891191,15,105
3,"{Lyon, Marseille, Strasbourg}",53.877842,41.959480,68.289236,78.896536,15,105
3,"{Brest, Marseille, Toulouse}",52.168746,40.614394,66.114348,78.906844,15,105
3,"{Marseille, Montpellier, Reims}",52.185445,40.616601,66.128881,78.914756,15,105
3,"{Angers, Strasbourg, Toulouse}",55.023523,42.824175,69.724443,78.915686,15,105
3,"{Marseille, Montpellier, Strasbourg}",52.759727,41.056016,66.851965,78.920234,15,105
3,"{Brest, Lyon, Toulouse}",52.750110,41.044967,66.837590,78.922818,15,105
3,"{Le Havre, Lille, Rennes}",50.972884,39.659452,64.584108,78.924810,15,105
3,"{Lens, Marseille, Nantes}",53.332230,41.485116,67.567312,78.931999,15,105
3,"{Lyon, St Etienne, Strasbourg}",53.885990,41.903177,68.261088,78.941007,15,105
3,"{Lille, Nantes, St Etienne}",53.339837,41.475335,67.567312,78.943258,15,105
3,"{Le Havre, Marseille, Montpellier}",49.775971,38.695004,63.047210,78.950316,15,105
3,"{Le Havre, Marseille, St Etienne}",49.172789,38.195671,62.264536,78.973990,15,105
3,"{Brest, Marseille, Rennes}",50.437220,39.177559,63.865439,78.974201,15,105
