k,Removed_Nodes,Intransitivity,Transitivity,Total,Intransitivity_Percentage,Nodes_Remaining,Edges_Remaining
3,"{Mensik J., Rublev A., Zverev A.}",67.439085,75.180677,100.995863,66.774106,29,110
3,"{Mensik J., Rublev A., Ruud C.}",68.154972,75.865306,101.983552,66.829377,29,114
3,"{Khachanov K., Mensik J., Rublev A.}",68.250720,75.779180,101.983552,66.923262,29,115
3,"{Auger-Aliassime F., Khachanov K., Rublev A.}",67.398755,74.552349,100.501964,67.062127,29,111
3,"{Humbert U., Rublev A., Shelton B.}",66.729799,73.809070,99.501984,67.063787,29,110
3,"{Auger-Aliassime F., Khachanov K., Shelton B.}",66.758485,73.783125,99.501984,67.092617,29,109
3,"{Rublev A., Rune H., Shelton B.}",66.138825,72.981509,98.491852,67.151570,29,108
3,"{Auger-Aliassime F., Rublev A., Zverev A.}",67.168412,74.084876,100.000822,67.167860,29,107
3,"{Lehecka J., Rublev A., Shelton B.}",66.834551,73.714230,99.501984,67.169064,29,109
3,"{Rublev A., Shelton B., Tsitsipas S.}",67.208812,74.051471,100.003224,67.206645,29,110
3,"{Musetti L., Rublev A., Tsitsipas S.}",67.919927,74.749772,100.998242,67.248623,29,110
3,"{Auger-Aliassime F., Ruud C., Zverev A.}",67.258407,74.003183,100.000822,67.257855,29,106
3,"{Auger-Aliassime F., Draper J., Zverev A.}",67.666681,74.306020,100.499574,67.330316,29,107
3,"{Fils A., Rublev A., Shelton B.}",67.347394,73.925458,100.003224,67.345223,29,110
3,"{Auger-Aliassime F., Mensik J., Rublev A.}",69.670917,76.463117,103.443921,67.351388,29,117
3,"{Auger-Aliassime F., Rublev A., Ruud C.}",67.741606,74.240956,100.501964,67.403266,29,110
3,"{Auger-Aliassime F., Draper J., Shelton B.}",67.405986,73.872038,100.003224,67.403813,29,109
3,"{Fritz T., Rublev A., Shelton B.}",65.376038,71.600409,96.956923,67.427922,29,105
3,"{Auger-Aliassime F., Musetti L., Rublev A.}",67.135516,73.440230,99.501984,67.471535,29,108
